ISBN,name,one_star_count,two_star_count,three_star_count,four_star_count,five_star_count,average_rating
9786052877876,Otuzuncu Kuş Hüma,0,0,0,0,0,0.00
9786051857831,Van Googh Yüz Yıl Sonra,0,2,9,26,40,4.35
9789750853692,Nar Kitabı,1,8,11,6,5,3.19
9789750757488,Son Emel - Günümüz Türkçesiyle,0,0,3,4,0,3.57
9786258142402,Yetmiş ve Bir,0,0,0,0,0,0.00
9786052497081,Esrarengiz,0,0,0,0,0,0.00
9789750744723,İhtizar - Günümüz Türkçesiyle,0,2,4,1,1,3.13
9786052497845,Halas - İstiklal Harbi Romanı,1,7,19,23,12,3.61
9786052499405,Canımsın Sen,0,0,0,0,0,0.00
9786051855004,Caspar Hauser veya Gönül Miskinliği - Modern Klasikler,6,20,76,95,51,3.67
9786257170345,Patlıcanlı Yokuşu,0,0,0,0,0,0.00
9786257170567,Mahperi Aşk Prenses Destina Hunat Hatun,0,0,0,0,0,0.00
9786257170598,Ölümsüz Aşk Gevher Nesibe Sultan,0,0,0,0,0,0.00
9786257170659,Film Gibi,0,0,0,0,0,0.00
9786257170673,Zaman Tamircisi,0,0,0,0,0,0.00
9786057932099,Ensest,0,0,0,1,0,4.00
9786051853161,Yazmaya Devam Et,1,1,0,0,6,4.13
9789750738739,Gece Dersleri,9,19,67,38,30,3.37
9786057932457,Dünyaya Açılan Kapı-Türkiye,0,0,0,0,0,0.00
9786057932587,Manikürlü Patiler,0,0,1,0,0,3.00
9786052494356,Eskimeyen Ayakkabılar,0,0,0,0,0,0.00
9786057640246,Hani Aşk Yaşatırdı,0,0,0,0,0,0.00
9786051853901,Amorfati,0,0,0,0,2,5.00
9786053238447,Rüya Gibi Gerçekler,0,0,0,0,0,0.00
9786053238485,Darülbeka Sahillerinde,0,0,0,0,0,0.00
9786053238188,İsli Tava,0,0,0,0,0,0.00
9786053238577,Hedef Dünya,0,0,0,0,0,0.00
9786053238287,İnsan,0,0,0,0,0,0.00
9786053238638,Prenses Sonyanın Öyküsü Münire,0,0,0,0,0,0.00
9786057979834,Akbaba ve Kahve,0,0,0,0,0,0.00
9786052961155,Gölgeler Notalara Dönüştü,0,0,0,0,0,0.00
9786052961278,Algıların Dünyası,0,0,0,0,0,0.00
9789750735066,Orada Bir Yerde,3,14,93,261,262,4.21
9786052961179,Kuvva,0,0,0,0,1,5.00
9786052961377,Aşkı-n Alem,0,0,0,0,0,0.00
9786052961513,Maskotlar Mıntıkası,0,0,0,0,0,0.00
9786052961414,İstanbul'a Döneceğim,0,0,0,0,0,0.00
9789753168182,Kız Ali,1,0,2,8,5,4.00
9786054034208,Yitik Zamanların Peşinden,0,0,0,1,0,4.00
9786054177691,Şahadete Aç Kurtlar,0,0,0,1,0,4.00
9786055618537,Başını Dik Tutan Hüzün,0,0,0,0,0,0.00
9786050902150,Şeytanın İflası - Sırça Tuzak 2,4,6,18,7,8,3.21
9786051272900,Felah,0,0,0,0,0,0.00
9789750734120,Öteki Düşler,2,1,12,13,6,3.59
9789750734342,Yalnızlık Kime Benzer,4,12,13,16,9,3.26
9786056442605,Kırmızı,0,0,0,0,2,5.00
9789750722387,Ömürdeğer,0,0,0,0,0,0.00
9786053241911,Lagün'ün Çağrısı,0,0,0,0,0,0.00
9786059867634,Düşman Kardeşler,0,0,0,0,0,0.00
9786051802015,Tutunanlar,1,0,0,0,0,1.00
9789750836152,Fotoğrafın Arka Yüzü,2,2,2,1,0,2.29
9786053235651,4. Boyut,0,0,0,0,0,0.00
9786050967555,Buji,0,0,2,0,2,4.00
9786052496251,Zincirkıran,0,0,0,0,0,0.00
9789750734915,Bir Cinayet Romanı,3,21,81,135,80,3.84
9786051855134,Sisli Yaz,0,1,19,16,7,3.67
9786052872604,Nar Tanesi Gülizar,0,0,0,0,0,0.00
9786052494394,Maya'nın Melon Şapkası,0,0,0,0,1,5.00
9789750842689,Dua Çiçeği,2,2,7,11,2,3.38
9786052871546,Küçük Bedenlerin Duyulmayan Çığlıkları,0,0,0,0,0,0.00
9786052871775,Sükut Lehçesi,0,0,0,0,0,0.00
9789750841675,Zaman Lekeleri,1,1,2,6,5,3.87
9786052873748,Sükut Buğulu Gözlerde,0,0,0,0,0,0.00
9789750840050,Dalgın Dağlar,0,1,0,7,5,4.23
9786051271798,O Yaz İlk Aşk,0,0,0,0,0,0.00
7000100011155,Yekta Kopan Seti - 5 Kitap Takım,0,0,0,0,0,0.00
9789750854569,Tatlı Bir Eylül,0,5,10,13,5,3.55
9786052875179,Unutulanlar,0,0,0,0,0,0.00
9786051851716,İsmail Midi Boy,3,5,39,105,69,4.050
9786052870235,Gün Işığı Sokağı,0,0,0,1,0,4.00
9789750736599,Salyangozlar Sandalyeler Bulutlar,3,4,6,4,2,2.89
9789750849305,Sonun Bacakları,0,0,4,6,14,4.42
9786052876268,Beria,0,0,0,0,0,0.00
2789785849674,Pişmiş Aşk,0,0,0,0,0,0.00
9789750848841,Denge Uzmanı,2,1,3,4,3,3.38
9786051803548,Delfin,0,0,0,0,0,0.00
9786051802640,İlginç Adamlar ve Kadınları,0,0,0,0,0,0.00
9786051801667,Tanrı'yı Gömmek,0,0,0,0,0,0.00
9786051803050,Samsara,0,1,0,0,0,2.00
9786051803807,Kürt Sorunu,0,0,0,0,0,0.00
9786051808901,Düş Batımı,0,0,0,0,0,0.00
9786051805788,Çin Edebiyatından Seçme Öyküler,0,0,0,2,1,4.33
9786052882108,Akdeniz Kırlangıcı,0,0,0,0,0,0.00
9786051806983,İki Yaralı Kalp,0,0,0,0,0,0.00
9786052884447,Baba İshak,0,0,0,0,0,0.00
9786051808918,Kağıdın Üçüncü Yüzü,0,0,0,0,0,0.00
9786052881040,Sır Dolu Ölümler,0,0,0,0,0,0.00
9786052878248,Dedelere Masallar,0,0,0,0,0,0.00
9786256909328,Geçen Gün Hikayedendir,0,0,0,0,0,0.00
9786254199134,İngiliz Casusu Thomas Edward Lawrence İstanbul'da! - Unutturmadıklarımız Serisi,0,0,0,0,0,0.00
9786254198571,Sümer Kızı - Unutturmadıklarımız Serisi,0,0,0,0,0,0.00
9786057852892,Araf Dağı'nın Ötesi,0,0,0,0,0,0.00
9786057623416,Sokak Kokusu,0,0,0,0,0,0.00
9786057852038,Paranormal Metropol,0,0,0,1,4,4.80
9786257319515,Bir Baba Bir Oğul Bir Jandarma,0,0,0,0,0,0.00
9786257319874,Boğaz'ın Dibini Eşeleyen Şişe Delisi,0,0,1,0,0,3.00
9786257342001,Bir Kadının Çığlığı,0,0,0,0,0,0.00
9786057749611,Yarın Pazar,0,0,0,0,0,0.00
9786257002622,Otobüs,0,0,0,0,0,0.00
9786257002349,Aşkla Direniş,0,0,0,0,0,0.00
9786257002004,Gitme Püsküllü Belam,0,0,0,0,0,0.00
9786257793384,Yol ve Yolcu,0,0,0,0,0,0.00
9786257976138,Geriye Aşk Kalır,0,0,0,0,0,0.00
9786254300820,Kırmızı Çadır,0,0,0,0,0,0.00
9786254301247,Dorothy'nin Şansı - Zengin Hizmetçi,0,0,0,0,0,0.00
9786254302428,Bir Seçim Hikayesi-Başgan,0,0,0,0,0,0.00
9786051809878,Irmağın Şarkısı,0,0,0,0,0,0.00
9786052880098,Ben Ağlarsam,0,0,0,0,0,0.00
9786057809483,Gerçeğin Manifestosu,0,0,0,0,2,5.00
9786257976176,Çocuk Ben-Öyküler,0,0,0,0,0,0.00
9786257002066,Gülcan,0,0,0,0,0,0.00
9786057749819,Adını Siz Koyun,0,0,0,0,0,0.00
9786057749741,Kana Bulandım,0,0,0,0,0,0.00
9786254301155,Yine Mayıs - Necip Fazıl Kitabı,0,0,0,0,0,0.00
9786254301933,Muhteşem Üçlü-Molla İmam Ve Deli,0,0,0,0,0,0.00
9786254306372,Sandal Katili,0,0,0,0,0,0.00
9786052885116,Ateşten Sırlar,0,0,0,0,0,0.00
9786052885468,Detone Yalnızlık,0,0,0,0,0,0.00
9786051806655,Kelebek Sancısı,0,0,0,0,0,0.00
9786051807973,Bir Fincan Kahve,0,0,0,0,0,0.00
9786257046459,Yaşanılmış Öyküler-Sevgi Adına 1,0,0,0,0,0,0.00
9786257046480,Gökyüzüne Bakanlar,0,0,0,0,0,0.00
9786257884778,Gökkuşağı,0,0,0,0,0,0.00
9786257342520,Son Agarta Mabedi,0,0,0,0,0,0.00
9786257904636,Evlendirme Defteri,0,0,0,0,0,0.00
9786257938891,Ukte,0,0,0,0,0,0.00
9786257938747,Artık Toprağa Bağlı Değilim,0,0,0,0,0,0.00
9786257633239,Sarp'ın İki Yakasında Aşk,0,0,0,0,0,0.00
9786257046213,Cehennem - Öykü Terapisi 2,0,0,0,0,0,0.00
9786257445405,Bana Hüznün Şarkısını Çal,0,0,0,0,0,0.00
9786257426817,Fırçadaki Son Şiir - Bir Orhan Veli Romanı,0,0,0,0,1,5.00
9786257177924,Feriha,0,0,0,0,0,0.00
9786257445863,Haviye'de Kar,0,0,0,0,0,0.00
9786257462112,Sekiz,0,0,0,0,1,5.00
9786258075687,Akbabalar Ülkesi,0,0,0,0,0,0.00
9786257046787,Güneşe Gül Ektim,0,0,0,0,0,0.00
9786257319980,İki Kız Kardeş - Yaşanmış Hikayeler,0,0,0,0,0,0.00
9786257938297,Efruz Bey,7,17,45,64,50,3.73
9786257046978,Dilek Boncuğu,0,0,0,0,0,0.00
9786257046466,Sevgi Adına 2 Yaşanılmış Öyküler-Kangallarla 70 Yıl,0,0,0,0,0,0.00
9786257046879,Mühür,0,0,0,0,0,0.00
9786257912396,Vuslat,0,0,0,0,0,0.00
9786257342292,Na Ahlak,0,0,0,0,0,0.00
9786257858816,Başladığım Yerdeyim,0,0,0,0,0,0.00
9786257411073,Şeytanın Fedaileri - Avcı,0,0,0,0,0,0.00
9786257411141,Neden Direndiler,0,0,0,0,0,0.00
9786257858793,Araba Ustası Hunner,0,0,0,0,0,0.00
9786257858809,Ergene - Bir Trakya Hikayesi,0,0,0,0,1,5.00
9786257426251,Kardelen,0,0,0,0,0,0.00
9786257478830,Aldatırsan Aldatırım,0,0,0,0,0,0.00
9786258032499,Arishat,0,0,0,0,0,0.00
9786257478298,Kurt Adamın Kitaplığı,0,0,0,0,0,0.00
9786258002652,Mutsuzluklar Silsilesi,0,0,0,0,0,0.00
9786258002065,Rüya,0,0,0,0,0,0.00
9786258032956,Heybemde Çukurova,0,0,0,0,0,0.00
9786258449211,Mendraşenmendra'ya Yolculuk,0,0,0,0,0,0.00
9786258449044,Vardım Hint Eline,0,0,0,0,0,0.00
9786254301377,Asar - Erlen Han'ın Yükselişi,0,0,0,0,0,0.00
9786254304927,Turkey and Me,0,0,1,0,0,3.00
9786254306860,Andre'nin Yolu,0,0,0,0,0,0.00
9786051859095,Takvim Öyküleri,0,0,0,1,0,4.00
9786254306976,Kozaya Dönüş - Bir İçe Dönüş Hikayesi,0,0,0,0,0,0.00
9786050955217,Sızı,13,30,60,31,28,3.19
9789750853319,Ölümden Uzak Bir Yer,2,20,83,108,53,3.71
9786256363533,Yarım Kalan Sevdalar - 2,0,0,0,0,0,0.00
9789750855146,Sahipsiz Yüzler,1,5,5,4,0,2.80
9786256417311,Hipomania,0,0,0,0,0,0.00
9789750759642,Ayaşlı ile Kiracıları,32,106,443,496,250,3.62
9786254196805,Yalı Çapkını - Unutturmadıklarımız Serisi,0,0,0,1,3,4.75
9789750738456,Sevgilinin Geciken Ölümü,3,9,29,63,28,3.79
9789752897090,Evlilik Şirketi,2,6,18,27,13,3.65
9786256940420,Yükseliş - Uzaylılar Diyorki 3,0,0,0,0,0,0.00
9786051855424,Sırça Köşk,20,129,854,2255,2598,4.24
9789752896093,Son Yaz Akşamı,0,3,5,3,2,3.31
9786051417882,İstanbul'un Tramvayları Dan Dan!..,0,1,1,6,4,4.080
9786050946949,Bir Harp Gelini-Benan'ın Defteri,1,5,13,21,23,3.95
9786257478120,İki Damla Gözyaşı,0,0,0,0,0,0.00
9789752893092,Kabuk Adam,57,178,526,938,902,3.94
9786051857091,Öteki Kabuslar,5,14,13,14,6,3.040
9786051857077,Öteki Kuruntular,0,1,2,0,0,2.67
9786051111223,Bit Palas,465,939,2274,2265,1198,3.39
9789753634434,Kuşatma,1,4,15,58,56,4.22
9789750749032,Yalan,3,14,42,101,116,4.13
9789753639071,Ev Sahipleri,1,5,12,7,4,3.28
9789753168168,Gurbet,0,0,0,0,1,5.00
9789759915643,Boğazkesen - Fatih'in Romanı,17,32,68,42,20,3.090
9789750804168,Uykuda Çocuk Ölümleri,4,13,30,60,66,3.99
9786050933550,İlk Kadın,11,13,10,6,2,2.40
9789750812675,Bir Kadının Penceresinden,1,11,61,118,45,3.83
9789759915230,Küf Kedisi,4,7,14,9,1,2.89
9786054034192,Bahçe,0,0,0,0,0,0.00
9789752895300,Son Eylül,0,0,2,5,3,4.10
9789752895379,Kafdağı,2,2,1,1,0,2.17
9789750748004,Denizin Çağırışı,2,3,15,40,40,4.13
9789750728259,Bu Filmin Kötü Adamı Benim,5,11,72,103,39,3.70
9786050900040,Konstantiniye'nin Yitik Günceleri,1,1,12,8,10,3.78
9789752899254,Kuzgunun Şarkısı,0,0,0,0,0,0.00
9789752899292,Muhteşem Gündoğdu,0,0,1,0,0,3.00
9789750742163,Çöplüğün Generali,7,9,50,62,46,3.75
9786055618322,Hayalcan,0,0,0,0,0,0.00
9789752896666,Açıkoturumlar Çağı,0,0,1,1,1,4.00
9786054177288,Derin Derin,0,0,0,0,0,0.00
9786054177707,Sevgi Düşleri,0,0,0,0,0,0.00
9786051271903,Ayaz,0,0,0,0,0,0.00
9786050900095,Allah Benim - En el Hak,2,2,2,3,3,3.25
9786050900309,Yıldızlardan Bile Uzaklarda,0,2,6,9,3,3.65
9786051271217,Şef. T. Ali,0,0,0,0,0,0.00
9786051115450,Tene Yazılan Ayetler,0,0,2,2,4,4.25
9786051270142,Bir Balıkla Sahtekarca İlgilenmek,0,0,0,0,0,0.00
9786051270005,Düne Ne Oldu,0,0,0,0,0,0.00
9789752896888,Yolculuk,0,0,0,0,0,0.00
9786051275840,İkinci Hayat,0,0,0,0,0,0.00
9786051274522,İmgenin Günlüğü,0,0,0,0,0,0.00
9789750822988,Mavi Defter,1,1,6,5,5,3.67
9786051274676,Karamelia,0,0,0,0,0,0.00
9786051272320,Afat,0,0,0,0,0,0.00
9786050909487,Beni Çocukluğumdan Öp,0,0,1,2,1,4.00
9786051274973,Cennetin Yüzkarası,0,0,0,0,0,0.00
9786051275185,Ben Böyle Aşk Görmedim,0,0,0,0,0,0.00
9789750736179,Meryem'in Biricik Hayatı,4,11,11,6,2,2.74
9786051274287,Yarım Yüzlü Adam,0,0,0,0,0,0.00
9786050906806,Geceden Doğan,0,0,0,0,0,0.00
9786051274430,Cihadi Halife,0,0,0,0,0,0.00
9786051276045,Limon Kokan Bir Gün,0,0,0,0,0,0.00
9789750732508,Nisyan,6,11,59,50,39,3.64
9789750817694,Yolda - Seçme Öyküler,4,3,38,78,77,4.11
9789752897267,Yağmur Yüklü Bulutlar Dünyada Harp Vardı,0,1,9,19,10,3.97
9789752893528,Kardeş Kanı,0,1,9,19,10,3.97
9789752893658,Muinar,8,21,32,35,16,3.27
9786051277882,Kürt Böreği,0,0,0,0,0,0.00
9786051416540,Aile Savaşları,0,0,5,1,2,3.63
9786051416847,Bütün Aşklar Birbirine Benzer,0,0,0,0,0,0.00
9786051416793,Lehi,0,1,2,3,2,3.75
9786051278742,Karamelia'lı Yabancı,0,0,0,0,0,0.00
9786051272368,Mutluluk Hastanesi,0,0,0,0,0,0.00
9786051276359,Lilith ve Kızıl,0,0,0,0,0,0.00
9786051272795,Ruh Lekesi,0,0,0,0,0,0.00
9786051272863,Huriye,0,0,0,0,0,0.00
9786051270470,Sonları Bir Oldu,0,0,0,0,0,0.00
9786057979520,Bir Dip Balığının Bazı Günleri,0,0,0,0,0,0.00
9786052968628,Şiirlerde Bir Kadın,0,0,0,0,0,0.00
9786052873601,Gündüzün Karanlığı,0,0,0,0,0,0.00
9786053232988,Güneşe Göz Kırpan Yıldızlar,0,0,0,0,0,0.00
9786257993265,Bilmiyorum,0,0,0,0,0,0.00
9786052496374,Sisli Köye Kan Damladı,0,0,0,0,0,0.00
9789750741906,Dayı Parçası,2,4,7,11,3,3.33
9786051854571,Orhan Kemal Eşe Dosta Selam-Mektuplar,0,0,0,1,2,4.67
9786052874851,Yankısız Çığlıklar-Aşk,0,0,0,0,0,0.00
9786052498293,Cılıbıt,0,0,0,0,0,0.00
9786052498057,Ada Aşkı,0,0,0,0,0,0.00
9786257095792,Değişir,0,0,0,0,0,0.00
9786051854984,Hakka Sığındık - İşitilmedik Bir Vaka,1,8,39,119,93,4.13
9786052498521,Feray 1 - Ay Işığı,0,0,0,0,0,0.00
9789750744679,Bir Yaşdönümü Rüyası,0,2,13,7,3,3.44
9786257113786,Sinirli Adamlar,0,0,0,0,0,0.00
9789750744754,Çıplak ve Yalnız,2,16,75,101,56,3.77
9786257863100,Bir Sandık Öykü - Kısa Öyküler,0,0,0,0,0,0.00
9786051854908,Kalbin Güney Batısı,0,0,7,2,4,3.77
9786052874721,Varoluş,0,0,0,0,0,0.00
9786052497173,Meczup,0,0,0,0,0,0.00
9786257072403,Holy Rosary Katedrali,0,0,0,0,0,0.00
9789750847134,Elveda Güzel Vatanım,23,100,350,767,754,4.070
9786050977592,Aşk ve İsyan,1,0,7,2,1,3.18
9786050977455,Dimdik Ayakta Her An Tetikte,0,0,2,4,0,3.67
9786050977189,Bizi Yeryüzüne Bağlayan Hikayeler,0,1,3,5,17,4.46
9786052499962,Hakim Bey,0,0,0,0,0,0.00
9786052499917,Yasaklarda,0,0,0,0,0,0.00
9786257170642,Ömürde Bir,0,0,0,0,0,0.00
9786257790192,Yüreğimin Götürdüğü Yerdeyim,0,0,0,0,0,0.00
9786051855387,Ben Buranın Yabancısıyım,0,1,4,2,0,3.14
9786050979282,Hey Vapurlar Trenler - Bütün Öyküleri 3,0,0,0,0,1,5.00
9789750747762,Kalpten Seven İnsanlar,0,4,7,8,4,3.52
9786257255882,Karaağaç Oteli,0,0,0,0,0,0.00
9786254070853,Kilerde Kilitli Hayat,0,0,0,0,0,0.00
9786257255967,Köprüden Önce Son Çıkış - Kırlangıç Zamanı Yazarından,0,0,0,0,0,0.00
9786254071348,Geleceğin Dünyası: Antarktika,0,0,0,0,0,0.00
9786254071317,Zeptin,0,0,0,0,0,0.00
9786257713788,Siyah ve Beyaz,0,0,0,0,0,0.00
9786257713740,Geçmiş Rüzgarlar - Birinci Kitap,0,0,0,0,0,0.00
9786052876053,Koltuk Değneğim,0,0,0,0,0,0.00
9786254071461,Leyla,0,0,0,0,0,0.00
9786257313360,Maya,0,0,0,0,0,0.00
9786257313759,Arsuz 1974 - Bir Yaz Romansı,0,0,0,0,0,0.00
9786050970333,Yeniköy'ün Çınarları-Bir Yurtsevda Poetikası,0,0,0,0,1,5.00
9786257043281,Döngü-Paradoks Öyküler,0,0,0,0,0,0.00
9789750741609,Sağım Solum Önüm Arkam,0,1,6,45,32,4.29
9786056977176,Aramızdalar Seçim Zamanı,0,0,0,0,0,0.00
9786257043625,Suistimal,0,0,0,0,0,0.00
9786254074783,Toprağa Hasret,0,0,0,1,1,4.50
9789752474598,Kısır Döngü,0,0,0,0,0,0.00
9786257557023,Alevlerin Arasında Fısılda,0,0,0,0,0,0.00
9786254074752,Destegül,0,0,0,0,0,0.00
9786254075568,Sığacak Bir Yer - Bir Psikiyatristin Kaleminden,0,0,0,0,1,5.00
9786254075117,Kargo,0,0,0,0,0,0.00
9786052876718,Benim İnsanlarımın Yol Hikayeleri,0,0,0,0,0,0.00
9786254076466,Deli Fişek - Bir Kaymakam Romanı,0,0,0,0,0,0.00
9786052876985,Kahve Kokulu Defter,0,0,0,0,0,0.00
9786257472913,Deniz Kabuğu,0,0,0,0,0,0.00
9786254076527,Nilüfer,0,0,0,0,0,0.00
9789750754005,Hakka Sığındık - Açıklamalı Orijinal Metin,0,0,0,0,0,0.00
9786052877081,Hemşinli Kara Ahmet,0,0,0,0,0,0.00
9786051856636,Kırk Kabuklu Çekirdek,1,0,1,6,2,3.80
9786257472517,Büyülü Gece - Toplu Öyküler,0,0,0,0,0,0.00
9789750752568,Bir Başka Düğün Gecesi,0,0,14,25,13,3.98
9786050987171,Müderris ve Virtüöz,1,1,1,6,8,4.12
9789750851193,Ve Bir Pars Hüzünle Kaybolur,3,13,50,82,31,3.70
9786257472609,İffet Abla,0,0,0,0,0,0.00
9786257472593,28 Yaş 7 Yıl,0,0,0,0,0,0.00
9786258425048,Fandangonun Son Günü,0,0,0,0,0,0.00
9786258425055,Ateş Böceği,0,0,0,0,0,0.00
9786254079177,Tortu,0,0,0,0,0,0.00
9789750755354,Beter Ol Mitat Karaman!,4,12,77,124,73,3.86
9786254078583,Loş Oda,0,0,0,0,0,0.00
9786051857220,Pisi Pisine,0,0,0,1,2,4.67
9786051856865,İstanbul İstanbul - Renkli Resimli,0,0,2,7,2,4.00
9786258425284,Sübyan,0,0,0,0,0,0.00
9786257313636,Mert,0,0,0,0,0,0.00
9786257313766,Peçka,0,0,0,0,0,0.00
9786257335478,Zamana Hükmedenler,0,0,0,0,0,0.00
9786257335041,Ayrılış - Bir Gökçeada Hikayesi,0,0,1,0,0,3.00
9789750748875,Hamamcı Ülfet,0,7,27,27,13,3.62
9786257335522,Vizzik Duran,0,0,0,0,0,0.00
9789750849299,Ağır İşçiler,0,1,2,1,1,3.40
9786257335645,Sıçrama - Işık ve Gölge,0,0,0,0,0,0.00
9786257639125,Nüans,0,0,0,1,0,4.00
9786257408356,Dubara,0,0,0,0,0,0.00
9786052876466,Zümre,0,0,0,0,0,0.00
9786254074189,Aşk Var mı?,0,0,0,0,0,0.00
9786257408578,Aşk - Her Kuş Kendi Şarkısını Söyler,0,0,0,0,0,0.00
9786254074158,Vuruldun Mu?,0,0,0,0,0,0.00
9786050965551,Kız Çocuğu,15,28,57,49,26,3.25
9786051856001,Mırmır Osman,0,0,0,0,4,5.00
9786052876312,Baykuş Geçidi,0,0,0,1,0,4.00
9786257613248,40,0,0,0,1,0,4.00
9786052876428,Damadın Cebinde Akrep Var,0,0,0,0,0,0.00
9786057720931,Zennişan,0,0,0,0,0,0.00
9786050967043,Yalan Yanlış Hayatlar,0,0,2,11,5,4.17
9789750741340,Saklanan Düşman-Erkeklere Dair Öyküler,1,0,2,3,3,3.78
9786051854410,At Sancısı,0,1,2,12,9,4.21
9786052874158,Istırapların Sonu,0,0,0,0,0,0.00
9786052969120,Liva'ül Hamd,0,0,0,0,0,0.00
9786051852812,Çi-2.Kitap,100,219,627,613,588,3.64
9786052492499,Düş Arkadaşları: 1968 Kuşağının Romanı,0,0,0,0,0,0.00
9786057883179,Altı Üstü Bir Ajan,0,0,0,1,1,4.50
9786050959734,Kraliçe'nin Hatıra Defteri-Bizans'ta Kayıp Zamanı 2,0,0,1,3,2,4.17
9786057883384,Sarı Yapraklı Madalya,0,0,0,0,0,0.00
9786050959772,İnsan Bir Ormandır,2,1,12,16,8,3.69
9786052873090,Telafi,0,0,0,0,0,0.00
9789750738784,Sıradan Bir Gün,8,35,148,244,116,3.77
9786057932303,Gizli İngiliz James Joyce,0,0,1,0,0,3.00
9786057932327,Zavallı Alman Hermann Hesse,0,0,0,0,0,0.00
9786057932426,Rastlantı,0,0,0,0,0,0.00
9786052493878,Dinmeyen Acı Kafkasya,0,0,0,0,0,0.00
9786057640239,Sanma ki Hikayesi,0,0,1,0,0,3.00
9789750739255,Kuyucaklı Yusuf,156,499,3090,8329,8728,4.20
9786258041286,Ölmeye Değecek Zamanlar,0,0,0,0,0,0.00
9786052877289,Kum Taneleri,0,0,0,0,0,0.00
9786051856384,Kuru Su,0,1,1,1,4,4.14
9786254076916,Badem Şekeri,0,0,0,0,0,0.00
9786051853642,Poz,2,6,35,51,48,3.96
9786052493748,Sarı Yazgı,0,0,0,0,0,0.00
9786052493656,Coğrafya Ana ve Oğulları,0,0,0,0,0,0.00
9786051853802,Ölümün Mavi Işığı,70,232,502,479,212,3.36
9786052493625,Sandıkta Saklanan Aşklar,0,0,0,0,0,0.00
9786057640840,Kal,0,0,0,0,0,0.00
9789750740664,Peri Kızı Af Buyrun,1,4,26,48,46,4.070
9786057823472,İkiz Düşler,0,0,0,0,0,0.00
9786052873663,Göç,0,0,0,0,0,0.00
9786057823557,Birden Bire,0,0,0,0,0,0.00
9786052872475,1914 Aziz Kaptan,0,0,0,0,0,0.00
9786052872420,Son-Bir Kıyamet Öyküsü,0,0,0,0,0,0.00
9786057932839,Il Turco-Bir Yeniçeri Hikayesi,0,0,0,1,1,4.50
9786052872222,20,0,0,0,0,0,0.00
9786052872611,Ali Öykü-2,0,0,0,0,0,0.00
9786057593238,Farz Ederek Yaşayamazsın,0,0,0,0,0,0.00
9786050957563,İçimizdeki Şeytan,94,405,2544,7772,10221,4.31
9786052873878,Veren Gül,0,0,0,0,0,0.00
9786057720368,Karanlık Dağda Bir Yol,0,0,0,0,0,0.00
9786057720634,Geçmişten Mesajınız Var,1,0,0,0,0,1.00
9786052494455,Umut Peşinde,0,0,0,0,0,0.00
9786057823175,Lebib,0,0,0,0,0,0.00
9786051853598,İçimizdeki Şeytan,94,405,2544,7772,10221,4.31
9786052492222,Arzu Okulu,0,0,0,4,0,4.00
9786057593368,Yitik Yaşam,0,0,0,0,0,0.00
9786057593535,MS'li Hikayeler,0,0,0,0,0,0.00
9786052872765,15 Dakika,0,0,1,0,0,3.00
9786053239680,Dostluk Savaşları,0,0,0,0,0,0.00
9786053239864,Reptilian,0,0,0,0,0,0.00
9786050942330,Gökten Üç Elma Düşmüyor,0,0,2,0,1,3.67
9786051851082,Kale,0,0,0,1,1,4.50
9786053237891,İmamın Kayığı,0,0,0,0,0,0.00
9786052961544,Anka Misali,1,1,0,1,0,2.33
9786051851563,Kırık Şeyler Ansiklopedisi,0,0,3,2,5,4.20
9786052961452,Kızım Çizdi Ben Yazdım,0,0,0,0,0,0.00
9786053233701,Öbür Ev,0,0,0,0,0,0.00
9786053238362,Car,0,0,0,0,0,0.00
9789750733819,Küçük Oyuncu,3,7,35,65,25,3.76
9786051850986,Ölüm Limuzini,1,4,5,2,4,3.25
9786053238782,Bana Deli Diyorlar-Zira Beni Siz Delirttiniz,0,0,0,0,0,0.00
9786053233893,Zamane Delisi,0,0,0,0,0,0.00
9786053232209,Elveda Yarın,0,0,0,0,0,0.00
9786052961803,Güneş Doğmadan Önce,0,0,1,0,0,3.00
9786052962268,Zamanın Tozu,0,0,0,0,0,0.00
9786258330366,Pera'daki Huzur,0,0,0,0,0,0.00
9786258330182,Beni Bul,0,0,0,1,0,4.00
9786258330090,Martıların Kanat Sesleri,0,0,0,0,0,0.00
9786254193828,Mit Misal Masal,0,0,0,0,0,0.00
9786254192951,Sokakta Harp Var! Unutturmadıklarımız Serisi,0,0,0,0,0,0.00
9786051857824,Seyir Sözcükleri,1,2,2,6,2,3.46
9789750853722,Düşümde ve Dışımda,0,1,2,1,1,3.40
9786258380088,Avucumda Rüzgar Var,0,0,4,15,30,4.53
9786258041460,Sokak Mahkumu,0,0,0,4,0,4.00
9786258041187,Vedia,0,0,0,4,0,4.00
9786052963463,Kırmızı Bulut,0,0,0,0,0,0.00
9786052964552,Tasadüf Perileri,0,0,0,0,0,0.00
9786052964682,Boğazımdaki Yumrular,0,0,0,0,0,0.00
9786052964675,Yüzlerce Ben,0,0,0,0,0,0.00
9786052964989,Sevdadan Kalan,0,0,0,0,0,0.00
9786052965504,Anahtar,0,0,0,0,0,0.00
9786050949704,Kitab-ı Duvduvani,3,11,11,23,11,3.47
9786050949674,Unomastica Alla Turca-Hazarların ve Tengerelilerin Yazılmamış Tarihi,0,7,13,19,20,3.88
